key,value,timestamp,sentence
A - Very Sad,0.1686,"00:09:12,845 --> 00:09:14,262","CONTROL: Please elaborate."
B - Sad,0.4182,"00:09:12,845 --> 00:09:14,262","CONTROL: Please elaborate."
D - Happy,0.2677,"00:09:12,845 --> 00:09:14,262","CONTROL: Please elaborate."
E - Very Happy,0.1456,"00:09:12,845 --> 00:09:14,262","CONTROL: Please elaborate."
A - Very Sad,0.1863,"00:09:14,513 --> 00:09:18,141","It's the same feeling I had about Mardi Gras in 1987."
B - Sad,0.5986,"00:09:14,513 --> 00:09:18,141","It's the same feeling I had about Mardi Gras in 1987."
D - Happy,0.1256,"00:09:14,513 --> 00:09:18,141","It's the same feeling I had about Mardi Gras in 1987."
E - Very Happy,0.0895,"00:09:14,513 --> 00:09:18,141","It's the same feeling I had about Mardi Gras in 1987."
A - Very Sad,0.1495,"00:09:19,101 --> 00:09:20,226","CONTROL: That is affirmative."
B - Sad,0.4036,"00:09:19,101 --> 00:09:20,226","CONTROL: That is affirmative."
D - Happy,0.3107,"00:09:19,101 --> 00:09:20,226","CONTROL: That is affirmative."
E - Very Happy,0.1362,"00:09:19,101 --> 00:09:20,226","CONTROL: That is affirmative."
A - Very Sad,0.1458,"00:09:20,477 --> 00:09:23,604","Surprisingly, Control hasn't heard the Mardi Gras story."
B - Sad,0.7308,"00:09:20,477 --> 00:09:23,604","Surprisingly, Control hasn't heard the Mardi Gras story."
D - Happy,0.0824,"00:09:20,477 --> 00:09:23,604","Surprisingly, Control hasn't heard the Mardi Gras story."
E - Very Happy,0.0410,"00:09:20,477 --> 00:09:23,604","Surprisingly, Control hasn't heard the Mardi Gras story."
A - Very Sad,0.2161,"00:09:23,856 --> 00:09:25,231","Please proceed."
B - Sad,0.3102,"00:09:23,856 --> 00:09:25,231","Please proceed."
D - Happy,0.2640,"00:09:23,856 --> 00:09:25,231","Please proceed."
E - Very Happy,0.2097,"00:09:23,856 --> 00:09:25,231","Please proceed."
A - Very Sad,0.2093,"00:09:25,482 --> 00:09:28,484","Well, it's day one, and I'm bumping my way down Bourbon Street..."
B - Sad,0.4679,"00:09:25,482 --> 00:09:28,484","Well, it's day one, and I'm bumping my way down Bourbon Street..."
D - Happy,0.1845,"00:09:25,482 --> 00:09:28,484","Well, it's day one, and I'm bumping my way down Bourbon Street..."
E - Very Happy,0.1383,"00:09:25,482 --> 00:09:28,484","Well, it's day one, and I'm bumping my way down Bourbon Street..."
A - Very Sad,0.1888,"00:09:28,736 --> 00:09:31,112","...looking for a sister of a friend of mine."
B - Sad,0.3667,"00:09:28,736 --> 00:09:31,112","...looking for a sister of a friend of mine."
D - Happy,0.2719,"00:09:28,736 --> 00:09:31,112","...looking for a sister of a friend of mine."
E - Very Happy,0.1726,"00:09:28,736 --> 00:09:31,112","...looking for a sister of a friend of mine."
A - Very Sad,0.2135,"00:09:31,363 --> 00:09:35,116","Streets are full of people, I'm thinking there's no way I'm gonna find this girl."
B - Sad,0.6112,"00:09:31,363 --> 00:09:35,116","Streets are full of people, I'm thinking there's no way I'm gonna find this girl."
D - Happy,0.1014,"00:09:31,363 --> 00:09:35,116","Streets are full of people, I'm thinking there's no way I'm gonna find this girl."
E - Very Happy,0.0739,"00:09:31,363 --> 00:09:35,116","Streets are full of people, I'm thinking there's no way I'm gonna find this girl."
A - Very Sad,0.1536,"00:09:35,367 --> 00:09:36,534","STONE: Proceeding to override."
B - Sad,0.4435,"00:09:35,367 --> 00:09:36,534","STONE: Proceeding to override."
D - Happy,0.2739,"00:09:35,367 --> 00:09:36,534","STONE: Proceeding to override."
E - Very Happy,0.1289,"00:09:35,367 --> 00:09:36,534","STONE: Proceeding to override."
A - Very Sad,0.0773,"00:09:36,785 --> 00:09:40,538","Then all of a sudden, I look up and there she is."
B - Sad,0.1847,"00:09:36,785 --> 00:09:40,538","Then all of a sudden, I look up and there she is."
D - Happy,0.6322,"00:09:36,785 --> 00:09:40,538","Then all of a sudden, I look up and there she is."
E - Very Happy,0.1058,"00:09:36,785 --> 00:09:40,538","Then all of a sudden, I look up and there she is."
A - Very Sad,0.1616,"00:09:36,785 --> 00:09:40,538","I'm about to yell out."
B - Sad,0.3607,"00:09:36,785 --> 00:09:40,538","I'm about to yell out."
D - Happy,0.3262,"00:09:36,785 --> 00:09:40,538","I'm about to yell out."
E - Very Happy,0.1515,"00:09:36,785 --> 00:09:40,538","I'm about to yell out."
A - Very Sad,0.1174,"00:09:40,789 --> 00:09:43,750","I see she's holding hands with some hairy guy in board shorts..."
B - Sad,0.1511,"00:09:40,789 --> 00:09:43,750","I see she's holding hands with some hairy guy in board shorts..."
D - Happy,0.5709,"00:09:40,789 --> 00:09:43,750","I see she's holding hands with some hairy guy in board shorts..."
E - Very Happy,0.1607,"00:09:40,789 --> 00:09:43,750","I see she's holding hands with some hairy guy in board shorts..."
A - Very Sad,0.1618,"00:09:44,001 --> 00:09:45,543","...and a Margaritaville shirt."
B - Sad,0.6039,"00:09:44,001 --> 00:09:45,543","...and a Margaritaville shirt."
D - Happy,0.1378,"00:09:44,001 --> 00:09:45,543","...and a Margaritaville shirt."
E - Very Happy,0.0965,"00:09:44,001 --> 00:09:45,543","...and a Margaritaville shirt."
A - Very Sad,0.1696,"00:09:45,794 --> 00:09:48,755","And then I realize that this guy is not a guy."
B - Sad,0.7586,"00:09:45,794 --> 00:09:48,755","And then I realize that this guy is not a guy."
D - Happy,0.0427,"00:09:45,794 --> 00:09:48,755","And then I realize that this guy is not a guy."
E - Very Happy,0.0291,"00:09:45,794 --> 00:09:48,755","And then I realize that this guy is not a guy."
A - Very Sad,0.2204,"00:09:49,006 --> 00:09:50,840","That my girl is holding hands with..."
B - Sad,0.2794,"00:09:49,006 --> 00:09:50,840","That my girl is holding hands with..."
D - Happy,0.2825,"00:09:49,006 --> 00:09:50,840","That my girl is holding hands with..."
E - Very Happy,0.2177,"00:09:49,006 --> 00:09:50,840","That my girl is holding hands with..."
A - Very Sad,0.1786,"00:09:51,091 --> 00:09:52,925","CONTROL: ISS, this is Houston."
B - Sad,0.5291,"00:09:51,091 --> 00:09:52,925","CONTROL: ISS, this is Houston."
D - Happy,0.1812,"00:09:51,091 --> 00:09:52,925","CONTROL: ISS, this is Houston."
E - Very Happy,0.1111,"00:09:51,091 --> 00:09:52,925","CONTROL: ISS, this is Houston."
A - Very Sad,0.1461,"00:09:53,177 --> 00:09:55,553","- Explorer, this is Houston."
B - Sad,0.3793,"00:09:53,177 --> 00:09:55,553","- Explorer, this is Houston."
D - Happy,0.3447,"00:09:53,177 --> 00:09:55,553","- Explorer, this is Houston."
E - Very Happy,0.1300,"00:09:53,177 --> 00:09:55,553","- Explorer, this is Houston."
A - Very Sad,0.1320,"00:09:53,177 --> 00:09:55,553","WOMAN: Go ahead, Houston."
B - Sad,0.2947,"00:09:53,177 --> 00:09:55,553","WOMAN: Go ahead, Houston."
D - Happy,0.4214,"00:09:53,177 --> 00:09:55,553","WOMAN: Go ahead, Houston."
E - Very Happy,0.1519,"00:09:53,177 --> 00:09:55,553","WOMAN: Go ahead, Houston."
A - Very Sad,0.1553,"00:09:55,804 --> 00:09:58,639","CONTROL: Mission abort."
B - Sad,0.3877,"00:09:55,804 --> 00:09:58,639","CONTROL: Mission abort."
D - Happy,0.3111,"00:09:55,804 --> 00:09:58,639","CONTROL: Mission abort."
E - Very Happy,0.1460,"00:09:55,804 --> 00:09:58,639","CONTROL: Mission abort."
A - Very Sad,0.1563,"00:09:55,804 --> 00:09:58,639","Repeat, mission abort."
B - Sad,0.4420,"00:09:55,804 --> 00:09:58,639","Repeat, mission abort."
D - Happy,0.2697,"00:09:55,804 --> 00:09:58,639","Repeat, mission abort."
E - Very Happy,0.1320,"00:09:55,804 --> 00:09:58,639","Repeat, mission abort."
A - Very Sad,0.1694,"00:09:58,891 --> 00:10:02,185","Initiate emergency disconnect from Hubble."
B - Sad,0.5077,"00:09:58,891 --> 00:10:02,185","Initiate emergency disconnect from Hubble."
D - Happy,0.1984,"00:09:58,891 --> 00:10:02,185","Initiate emergency disconnect from Hubble."
E - Very Happy,0.1245,"00:09:58,891 --> 00:10:02,185","Initiate emergency disconnect from Hubble."
A - Very Sad,0.1512,"00:09:58,891 --> 00:10:02,185","Begin reentry procedure."
B - Sad,0.2900,"00:09:58,891 --> 00:10:02,185","Begin reentry procedure."
D - Happy,0.3953,"00:09:58,891 --> 00:10:02,185","Begin reentry procedure."
E - Very Happy,0.1635,"00:09:58,891 --> 00:10:02,185","Begin reentry procedure."
A - Very Sad,0.1880,"00:10:02,436 --> 00:10:04,520","ISS, initiate emergency evacuation."
B - Sad,0.5264,"00:10:02,436 --> 00:10:04,520","ISS, initiate emergency evacuation."
D - Happy,0.1752,"00:10:02,436 --> 00:10:04,520","ISS, initiate emergency evacuation."
E - Very Happy,0.1104,"00:10:02,436 --> 00:10:04,520","ISS, initiate emergency evacuation."
A - Very Sad,0.1187,"00:10:04,772 --> 00:10:06,314","WOMAN: Copy all, Houston, and in work."
B - Sad,0.2372,"00:10:04,772 --> 00:10:06,314","WOMAN: Copy all, Houston, and in work."
D - Happy,0.4142,"00:10:04,772 --> 00:10:06,314","WOMAN: Copy all, Houston, and in work."
E - Very Happy,0.2299,"00:10:04,772 --> 00:10:06,314","WOMAN: Copy all, Houston, and in work."
A - Very Sad,0.1453,"00:10:06,565 --> 00:10:10,318","Matt, immediate return to Explorer."
B - Sad,0.3924,"00:10:06,565 --> 00:10:10,318","Matt, immediate return to Explorer."
D - Happy,0.3127,"00:10:06,565 --> 00:10:10,318","Matt, immediate return to Explorer."
E - Very Happy,0.1496,"00:10:06,565 --> 00:10:10,318","Matt, immediate return to Explorer."
A - Very Sad,0.0794,"00:10:06,565 --> 00:10:10,318","Repeat, immediate return to Explorer."
B - Sad,0.1530,"00:10:06,565 --> 00:10:10,318","Repeat, immediate return to Explorer."
D - Happy,0.5980,"00:10:06,565 --> 00:10:10,318","Repeat, immediate return to Explorer."
E - Very Happy,0.1696,"00:10:06,565 --> 00:10:10,318","Repeat, immediate return to Explorer."
A - Very Sad,0.1469,"00:10:10,569 --> 00:10:12,361","Copy."
B - Sad,0.2543,"00:10:10,569 --> 00:10:12,361","Copy."
D - Happy,0.4261,"00:10:10,569 --> 00:10:12,361","Copy."
E - Very Happy,0.1727,"00:10:10,569 --> 00:10:12,361","Copy."
A - Very Sad,0.1503,"00:10:10,569 --> 00:10:12,361","Explorer, prep airlock."
B - Sad,0.3840,"00:10:10,569 --> 00:10:12,361","Explorer, prep airlock."
D - Happy,0.3131,"00:10:10,569 --> 00:10:12,361","Explorer, prep airlock."
E - Very Happy,0.1527,"00:10:10,569 --> 00:10:12,361","Explorer, prep airlock."
A - Very Sad,0.1666,"00:10:12,613 --> 00:10:15,281","WOMAN: Airlock engaged, ready to receive."
B - Sad,0.4874,"00:10:12,613 --> 00:10:15,281","WOMAN: Airlock engaged, ready to receive."
D - Happy,0.2299,"00:10:12,613 --> 00:10:15,281","WOMAN: Airlock engaged, ready to receive."
E - Very Happy,0.1161,"00:10:12,613 --> 00:10:15,281","WOMAN: Airlock engaged, ready to receive."
A - Very Sad,0.1471,"00:10:12,613 --> 00:10:15,281","- Houston, elaborate."
B - Sad,0.2995,"00:10:12,613 --> 00:10:15,281","- Houston, elaborate."
D - Happy,0.4039,"00:10:12,613 --> 00:10:15,281","- Houston, elaborate."
E - Very Happy,0.1495,"00:10:12,613 --> 00:10:15,281","- Houston, elaborate."
A - Very Sad,0.1495,"00:10:15,532 --> 00:10:18,367","CONTROL: Debris from the missile strike has caused a chain reaction..."
B - Sad,0.4185,"00:10:15,532 --> 00:10:18,367","CONTROL: Debris from the missile strike has caused a chain reaction..."
D - Happy,0.2963,"00:10:15,532 --> 00:10:18,367","CONTROL: Debris from the missile strike has caused a chain reaction..."
E - Very Happy,0.1358,"00:10:15,532 --> 00:10:18,367","CONTROL: Debris from the missile strike has caused a chain reaction..."
A - Very Sad,0.1797,"00:10:18,619 --> 00:10:20,995","...hitting other satellites and creating new debris."
B - Sad,0.6816,"00:10:18,619 --> 00:10:20,995","...hitting other satellites and creating new debris."
D - Happy,0.0719,"00:10:18,619 --> 00:10:20,995","...hitting other satellites and creating new debris."
E - Very Happy,0.0668,"00:10:18,619 --> 00:10:20,995","...hitting other satellites and creating new debris."
A - Very Sad,0.1666,"00:10:21,246 --> 00:10:25,249","Traveling faster than a high-speed bullet up towards your altitude."
B - Sad,0.3748,"00:10:21,246 --> 00:10:25,249","Traveling faster than a high-speed bullet up towards your altitude."
D - Happy,0.3060,"00:10:21,246 --> 00:10:25,249","Traveling faster than a high-speed bullet up towards your altitude."
E - Very Happy,0.1527,"00:10:21,246 --> 00:10:25,249","Traveling faster than a high-speed bullet up towards your altitude."
A - Very Sad,0.1998,"00:10:21,246 --> 00:10:25,249","All copy."
B - Sad,0.2911,"00:10:21,246 --> 00:10:25,249","All copy."
D - Happy,0.3110,"00:10:21,246 --> 00:10:25,249","All copy."
E - Very Happy,0.1981,"00:10:21,246 --> 00:10:25,249","All copy."
A - Very Sad,0.2015,"00:10:25,542 --> 00:10:26,501","Copy all."
B - Sad,0.2526,"00:10:25,542 --> 00:10:26,501","Copy all."
D - Happy,0.3376,"00:10:25,542 --> 00:10:26,501","Copy all."
E - Very Happy,0.2082,"00:10:25,542 --> 00:10:26,501","Copy all."
A - Very Sad,0.1861,"00:10:26,752 --> 00:10:28,169","Put a bow on it, Dr. Stone."
B - Sad,0.2656,"00:10:26,752 --> 00:10:28,169","Put a bow on it, Dr. Stone."
D - Happy,0.3617,"00:10:26,752 --> 00:10:28,169","Put a bow on it, Dr. Stone."
E - Very Happy,0.1865,"00:10:26,752 --> 00:10:28,169","Put a bow on it, Dr. Stone."
A - Very Sad,0.1755,"00:10:28,420 --> 00:10:31,839","I can't."
B - Sad,0.3750,"00:10:28,420 --> 00:10:31,839","I can't."
D - Happy,0.2847,"00:10:28,420 --> 00:10:31,839","I can't."
E - Very Happy,0.1648,"00:10:28,420 --> 00:10:31,839","I can't."
A - Very Sad,0.1241,"00:10:28,420 --> 00:10:31,839","The board is still initializing."
B - Sad,0.2627,"00:10:28,420 --> 00:10:31,839","The board is still initializing."
D - Happy,0.4730,"00:10:28,420 --> 00:10:31,839","The board is still initializing."
E - Very Happy,0.1402,"00:10:28,420 --> 00:10:31,839","The board is still initializing."
A - Very Sad,0.1520,"00:10:32,090 --> 00:10:34,509","- I'm not gonna ask you again."
B - Sad,0.7346,"00:10:32,090 --> 00:10:34,509","- I'm not gonna ask you again."
D - Happy,0.0628,"00:10:32,090 --> 00:10:34,509","- I'm not gonna ask you again."
E - Very Happy,0.0505,"00:10:32,090 --> 00:10:34,509","- I'm not gonna ask you again."
A - Very Sad,0.2134,"00:10:32,090 --> 00:10:34,509","- One second."
B - Sad,0.2306,"00:10:32,090 --> 00:10:34,509","- One second."
D - Happy,0.3409,"00:10:32,090 --> 00:10:34,509","- One second."
E - Very Happy,0.2150,"00:10:32,090 --> 00:10:34,509","- One second."
A - Very Sad,0.2278,"00:10:34,760 --> 00:10:37,887","Not one second."
B - Sad,0.2893,"00:10:34,760 --> 00:10:37,887","Not one second."
D - Happy,0.2600,"00:10:34,760 --> 00:10:37,887","Not one second."
E - Very Happy,0.2228,"00:10:34,760 --> 00:10:37,887","Not one second."
A - Very Sad,0.2183,"00:10:34,760 --> 00:10:37,887","Now."
B - Sad,0.2327,"00:10:34,760 --> 00:10:37,887","Now."
D - Happy,0.3278,"00:10:34,760 --> 00:10:37,887","Now."
E - Very Happy,0.2212,"00:10:34,760 --> 00:10:37,887","Now."
A - Very Sad,0.1521,"00:10:34,760 --> 00:10:37,887","Shut it down."
B - Sad,0.4601,"00:10:34,760 --> 00:10:37,887","Shut it down."
D - Happy,0.2667,"00:10:34,760 --> 00:10:37,887","Shut it down."
E - Very Happy,0.1211,"00:10:34,760 --> 00:10:37,887","Shut it down."
A - Very Sad,0.2032,"00:10:38,138 --> 00:10:39,764","That's an order."
B - Sad,0.2380,"00:10:38,138 --> 00:10:39,764","That's an order."
D - Happy,0.3531,"00:10:38,138 --> 00:10:39,764","That's an order."
E - Very Happy,0.2057,"00:10:38,138 --> 00:10:39,764","That's an order."
A - Very Sad,0.2086,"00:10:40,015 --> 00:10:42,517","Okay, I'm sorry."
B - Sad,0.6439,"00:10:40,015 --> 00:10:42,517","Okay, I'm sorry."
D - Happy,0.0814,"00:10:40,015 --> 00:10:42,517","Okay, I'm sorry."
E - Very Happy,0.0661,"00:10:40,015 --> 00:10:42,517","Okay, I'm sorry."
A - Very Sad,0.2260,"00:10:40,015 --> 00:10:42,517","I'm sorry, I'm done."
B - Sad,0.6091,"00:10:40,015 --> 00:10:42,517","I'm sorry, I'm done."
D - Happy,0.0944,"00:10:40,015 --> 00:10:42,517","I'm sorry, I'm done."
E - Very Happy,0.0704,"00:10:40,015 --> 00:10:42,517","I'm sorry, I'm done."
A - Very Sad,0.1556,"00:10:40,015 --> 00:10:42,517","I'm done."
B - Sad,0.3884,"00:10:40,015 --> 00:10:42,517","I'm done."
D - Happy,0.3170,"00:10:40,015 --> 00:10:42,517","I'm done."
E - Very Happy,0.1390,"00:10:40,015 --> 00:10:42,517","I'm done."
A - Very Sad,0.2144,"00:10:42,768 --> 00:10:45,353","WOMAN: Kowalski, initiate emergency disconnect from the Hubble."
B - Sad,0.5631,"00:10:42,768 --> 00:10:45,353","WOMAN: Kowalski, initiate emergency disconnect from the Hubble."
D - Happy,0.1284,"00:10:42,768 --> 00:10:45,353","WOMAN: Kowalski, initiate emergency disconnect from the Hubble."
E - Very Happy,0.0941,"00:10:42,768 --> 00:10:45,353","WOMAN: Kowalski, initiate emergency disconnect from the Hubble."
A - Very Sad,0.1300,"00:10:45,604 --> 00:10:47,980","- All right, Shariff, let's do this."
B - Sad,0.3117,"00:10:45,604 --> 00:10:47,980","- All right, Shariff, let's do this."
D - Happy,0.4296,"00:10:45,604 --> 00:10:47,980","- All right, Shariff, let's do this."
E - Very Happy,0.1288,"00:10:45,604 --> 00:10:47,980","- All right, Shariff, let's do this."
A - Very Sad,0.1715,"00:10:45,604 --> 00:10:47,980","SHARIFF: Roger, Matt."
B - Sad,0.3949,"00:10:45,604 --> 00:10:47,980","SHARIFF: Roger, Matt."
D - Happy,0.2800,"00:10:45,604 --> 00:10:47,980","SHARIFF: Roger, Matt."
E - Very Happy,0.1535,"00:10:45,604 --> 00:10:47,980","SHARIFF: Roger, Matt."
A - Very Sad,0.1457,"00:10:48,232 --> 00:10:49,232","KOWALSKI: Houston, update."
B - Sad,0.3877,"00:10:48,232 --> 00:10:49,232","KOWALSKI: Houston, update."
D - Happy,0.3183,"00:10:48,232 --> 00:10:49,232","KOWALSKI: Houston, update."
E - Very Happy,0.1483,"00:10:48,232 --> 00:10:49,232","KOWALSKI: Houston, update."
A - Very Sad,0.1342,"00:10:49,483 --> 00:10:51,317","CONTROL: Well, we have a full-on chain reaction."
B - Sad,0.3219,"00:10:49,483 --> 00:10:51,317","CONTROL: Well, we have a full-on chain reaction."
D - Happy,0.3949,"00:10:49,483 --> 00:10:51,317","CONTROL: Well, we have a full-on chain reaction."
E - Very Happy,0.1490,"00:10:49,483 --> 00:10:51,317","CONTROL: Well, we have a full-on chain reaction."
A - Very Sad,0.1762,"00:10:51,568 --> 00:10:54,445","It's been confirmed that it's the unintentional side effect..."
B - Sad,0.4957,"00:10:51,568 --> 00:10:54,445","It's been confirmed that it's the unintentional side effect..."
D - Happy,0.1905,"00:10:51,568 --> 00:10:54,445","It's been confirmed that it's the unintentional side effect..."
E - Very Happy,0.1375,"00:10:51,568 --> 00:10:54,445","It's been confirmed that it's the unintentional side effect..."
A - Very Sad,0.0690,"00:10:54,696 --> 00:10:56,864","...of the Russians striking one of their own satellites."
B - Sad,0.0857,"00:10:54,696 --> 00:10:56,864","...of the Russians striking one of their own satellites."
D - Happy,0.6644,"00:10:54,696 --> 00:10:56,864","...of the Russians striking one of their own satellites."
E - Very Happy,0.1808,"00:10:54,696 --> 00:10:56,864","...of the Russians striking one of their own satellites."
A - Very Sad,0.1766,"00:10:57,115 --> 00:10:59,617","SHARIFF: They shot down their own satellite?"
B - Sad,0.4446,"00:10:57,115 --> 00:10:59,617","SHARIFF: They shot down their own satellite?"
D - Happy,0.2236,"00:10:57,115 --> 00:10:59,617","SHARIFF: They shot down their own satellite?"
E - Very Happy,0.1552,"00:10:57,115 --> 00:10:59,617","SHARIFF: They shot down their own satellite?"
A - Very Sad,0.1610,"00:10:57,115 --> 00:10:59,617","- Right of disposal."
B - Sad,0.4091,"00:10:57,115 --> 00:10:59,617","- Right of disposal."
D - Happy,0.2916,"00:10:57,115 --> 00:10:59,617","- Right of disposal."
E - Very Happy,0.1382,"00:10:57,115 --> 00:10:59,617","- Right of disposal."
A - Very Sad,0.1591,"00:10:59,868 --> 00:11:02,787","Most likely a spy sat gone bad."
B - Sad,0.5984,"00:10:59,868 --> 00:11:02,787","Most likely a spy sat gone bad."
D - Happy,0.1356,"00:10:59,868 --> 00:11:02,787","Most likely a spy sat gone bad."
E - Very Happy,0.1069,"00:10:59,868 --> 00:11:02,787","Most likely a spy sat gone bad."
A - Very Sad,0.1751,"00:10:59,868 --> 00:11:02,787","Now it's shrapnel."
B - Sad,0.1949,"00:10:59,868 --> 00:11:02,787","Now it's shrapnel."
D - Happy,0.4434,"00:10:59,868 --> 00:11:02,787","Now it's shrapnel."
E - Very Happy,0.1866,"00:10:59,868 --> 00:11:02,787","Now it's shrapnel."
A - Very Sad,0.1771,"00:11:03,038 --> 00:11:04,622","Explorer, ready to disengage HST."
B - Sad,0.5494,"00:11:03,038 --> 00:11:04,622","Explorer, ready to disengage HST."
D - Happy,0.1679,"00:11:03,038 --> 00:11:04,622","Explorer, ready to disengage HST."
E - Very Happy,0.1055,"00:11:03,038 --> 00:11:04,622","Explorer, ready to disengage HST."
A - Very Sad,0.1704,"00:11:04,873 --> 00:11:08,584","WOMAN: Locks releasing in three, two, one."
B - Sad,0.5429,"00:11:04,873 --> 00:11:08,584","WOMAN: Locks releasing in three, two, one."
D - Happy,0.1726,"00:11:04,873 --> 00:11:08,584","WOMAN: Locks releasing in three, two, one."
E - Very Happy,0.1140,"00:11:04,873 --> 00:11:08,584","WOMAN: Locks releasing in three, two, one."
A - Very Sad,0.1247,"00:11:08,836 --> 00:11:11,379","CONTROL: Explorer, new data coming through."
B - Sad,0.2919,"00:11:08,836 --> 00:11:11,379","CONTROL: Explorer, new data coming through."
D - Happy,0.4087,"00:11:08,836 --> 00:11:11,379","CONTROL: Explorer, new data coming through."
E - Very Happy,0.1747,"00:11:08,836 --> 00:11:11,379","CONTROL: Explorer, new data coming through."
A - Very Sad,0.1360,"00:11:11,630 --> 00:11:13,130","KOWALSKI: What's the blowback, Houston?"
B - Sad,0.6500,"00:11:11,630 --> 00:11:13,130","KOWALSKI: What's the blowback, Houston?"
D - Happy,0.1345,"00:11:11,630 --> 00:11:13,130","KOWALSKI: What's the blowback, Houston?"
E - Very Happy,0.0794,"00:11:11,630 --> 00:11:13,130","KOWALSKI: What's the blowback, Houston?"
A - Very Sad,0.2090,"00:11:13,382 --> 00:11:16,133","CONTROL: It's not good."
B - Sad,0.5954,"00:11:13,382 --> 00:11:16,133","CONTROL: It's not good."
D - Happy,0.1109,"00:11:13,382 --> 00:11:16,133","CONTROL: It's not good."
E - Very Happy,0.0847,"00:11:13,382 --> 00:11:16,133","CONTROL: It's not good."
A - Very Sad,0.1519,"00:11:13,382 --> 00:11:16,133","Most of our systems are gone."
B - Sad,0.5369,"00:11:13,382 --> 00:11:16,133","Most of our systems are gone."
D - Happy,0.1967,"00:11:13,382 --> 00:11:16,133","Most of our systems are gone."
E - Very Happy,0.1144,"00:11:13,382 --> 00:11:16,133","Most of our systems are gone."
A - Very Sad,0.1642,"00:11:16,385 --> 00:11:19,762","Debris chain reaction is out of control and rapidly expanding."
B - Sad,0.6162,"00:11:16,385 --> 00:11:19,762","Debris chain reaction is out of control and rapidly expanding."
D - Happy,0.1357,"00:11:16,385 --> 00:11:19,762","Debris chain reaction is out of control and rapidly expanding."
E - Very Happy,0.0838,"00:11:16,385 --> 00:11:19,762","Debris chain reaction is out of control and rapidly expanding."
A - Very Sad,0.1680,"00:11:20,013 --> 00:11:22,598","Multiple satellites are down and they keep on falling."
B - Sad,0.6701,"00:11:20,013 --> 00:11:22,598","Multiple satellites are down and they keep on falling."
D - Happy,0.0918,"00:11:20,013 --> 00:11:22,598","Multiple satellites are down and they keep on falling."
E - Very Happy,0.0701,"00:11:20,013 --> 00:11:22,598","Multiple satellites are down and they keep on falling."
A - Very Sad,0.1534,"00:11:22,850 --> 00:11:24,350","Define multiple satellites."
B - Sad,0.2804,"00:11:22,850 --> 00:11:24,350","Define multiple satellites."
D - Happy,0.4008,"00:11:22,850 --> 00:11:24,350","Define multiple satellites."
E - Very Happy,0.1655,"00:11:22,850 --> 00:11:24,350","Define multiple satellites."
A - Very Sad,0.1659,"00:11:24,601 --> 00:11:25,893","CONTROL: Most of them are gone."
B - Sad,0.4709,"00:11:24,601 --> 00:11:25,893","CONTROL: Most of them are gone."
D - Happy,0.2276,"00:11:24,601 --> 00:11:25,893","CONTROL: Most of them are gone."
E - Very Happy,0.1356,"00:11:24,601 --> 00:11:25,893","CONTROL: Most of them are gone."
A - Very Sad,0.1681,"00:11:26,144 --> 00:11:27,979","Telecommunication systems are dead."
B - Sad,0.6132,"00:11:26,144 --> 00:11:27,979","Telecommunication systems are dead."
D - Happy,0.1293,"00:11:26,144 --> 00:11:27,979","Telecommunication systems are dead."
E - Very Happy,0.0893,"00:11:26,144 --> 00:11:27,979","Telecommunication systems are dead."
A - Very Sad,0.1585,"00:11:28,230 --> 00:11:30,314","Expect a communication blackout at any moment."
B - Sad,0.6325,"00:11:28,230 --> 00:11:30,314","Expect a communication blackout at any moment."
D - Happy,0.1166,"00:11:28,230 --> 00:11:30,314","Expect a communication blackout at any moment."
E - Very Happy,0.0924,"00:11:28,230 --> 00:11:30,314","Expect a communication blackout at any moment."
A - Very Sad,0.2138,"00:11:30,566 --> 00:11:32,608","STONE: Kowalski, visual of debris at 9 o'clock."
B - Sad,0.6404,"00:11:30,566 --> 00:11:32,608","STONE: Kowalski, visual of debris at 9 o'clock."
D - Happy,0.0801,"00:11:30,566 --> 00:11:32,608","STONE: Kowalski, visual of debris at 9 o'clock."
E - Very Happy,0.0657,"00:11:30,566 --> 00:11:32,608","STONE: Kowalski, visual of debris at 9 o'clock."
A - Very Sad,0.1357,"00:11:32,860 --> 00:11:35,111","Half of North America just lost their Facebook."
B - Sad,0.7682,"00:11:32,860 --> 00:11:35,111","Half of North America just lost their Facebook."
D - Happy,0.0510,"00:11:32,860 --> 00:11:35,111","Half of North America just lost their Facebook."
E - Very Happy,0.0451,"00:11:32,860 --> 00:11:35,111","Half of North America just lost their Facebook."
A - Very Sad,0.1381,"00:11:35,362 --> 00:11:36,737","CONTROL: Explorer, repeat..."
B - Sad,0.3924,"00:11:35,362 --> 00:11:36,737","CONTROL: Explorer, repeat..."
D - Happy,0.3278,"00:11:35,362 --> 00:11:36,737","CONTROL: Explorer, repeat..."
E - Very Happy,0.1417,"00:11:35,362 --> 00:11:36,737","CONTROL: Explorer, repeat..."
A - Very Sad,0.1771,"00:11:36,989 --> 00:11:39,657","...expect a communication blackout at any moment."
B - Sad,0.6159,"00:11:36,989 --> 00:11:39,657","...expect a communication blackout at any moment."
D - Happy,0.1116,"00:11:36,989 --> 00:11:39,657","...expect a communication blackout at any moment."
E - Very Happy,0.0954,"00:11:36,989 --> 00:11:39,657","...expect a communication blackout at any moment."
A - Very Sad,0.1611,"00:11:39,992 --> 00:11:41,450","WOMAN: Copy that, Houston."
